"authorMeta/avatar","authorMeta/digg","authorMeta/fans","authorMeta/following","authorMeta/heart","authorMeta/id","authorMeta/name","authorMeta/nickName","authorMeta/signature","authorMeta/verified","authorMeta/video","commentCount","createTime","diggCount","downloaded","effectStickers/0/ID","effectStickers/0/name","hashtags/0/cover","hashtags/0/id","hashtags/0/name","hashtags/0/title","hashtags/1/cover","hashtags/1/id","hashtags/1/name","hashtags/1/title","hashtags/2/cover","hashtags/2/id","hashtags/2/name","hashtags/2/title","hashtags/3/cover","hashtags/3/id","hashtags/3/name","hashtags/3/title","hashtags/4/cover","hashtags/4/id","hashtags/4/name","hashtags/4/title","hashtags/5/cover","hashtags/5/id","hashtags/5/name","hashtags/5/title","hashtags/6/cover","hashtags/6/id","hashtags/6/name","hashtags/6/title","hashtags/7/cover","hashtags/7/id","hashtags/7/name","hashtags/7/title","hashtags/8/cover","hashtags/8/id","hashtags/8/name","hashtags/8/title","hashtags/9/cover","hashtags/9/id","hashtags/9/name","hashtags/9/title","hashtags/10/cover","hashtags/10/id","hashtags/10/name","hashtags/10/title","hashtags/11/cover","hashtags/11/id","hashtags/11/name","hashtags/11/title","hashtags/12/cover","hashtags/12/id","hashtags/12/name","hashtags/12/title","hashtags/13/cover","hashtags/13/id","hashtags/13/name","hashtags/13/title","hashtags/14/cover","hashtags/14/id","hashtags/14/name","hashtags/14/title","hashtags/15/cover","hashtags/15/id","hashtags/15/name","hashtags/15/title","hashtags/16/cover","hashtags/16/id","hashtags/16/name","hashtags/16/title","hashtags/17/cover","hashtags/17/id","hashtags/17/name","hashtags/17/title","hashtags/18/cover","hashtags/18/id","hashtags/18/name","hashtags/18/title","hashtags/19/cover","hashtags/19/id","hashtags/19/name","hashtags/19/title","hashtags/20/cover","hashtags/20/id","hashtags/20/name","hashtags/20/title","hashtags/21/cover","hashtags/21/id","hashtags/21/name","hashtags/21/title","hashtags/22/cover","hashtags/22/id","hashtags/22/name","hashtags/22/title","hashtags/23/cover","hashtags/23/id","hashtags/23/name","hashtags/23/title","hashtags/24/cover","hashtags/24/id","hashtags/24/name","hashtags/24/title","hashtags/25/cover","hashtags/25/id","hashtags/25/name","hashtags/25/title","hashtags/26/cover","hashtags/26/id","hashtags/26/name","hashtags/26/title","hashtags/27/cover","hashtags/27/id","hashtags/27/name","hashtags/27/title","hashtags/28/cover","hashtags/28/id","hashtags/28/name","hashtags/28/title","hashtags/29/cover","hashtags/29/id","hashtags/29/name","hashtags/29/title","hashtags/30/cover","hashtags/30/id","hashtags/30/name","hashtags/30/title","hashtags/31/cover","hashtags/31/id","hashtags/31/name","hashtags/31/title","hashtags/32/cover","hashtags/32/id","hashtags/32/name","hashtags/32/title","hashtags/33/cover","hashtags/33/id","hashtags/33/name","hashtags/33/title","hashtags/34/cover","hashtags/34/id","hashtags/34/name","hashtags/34/title","hashtags/35/cover","hashtags/35/id","hashtags/35/name","hashtags/35/title","hashtags/36/cover","hashtags/36/id","hashtags/36/name","hashtags/36/title","hashtags/37/cover","hashtags/37/id","hashtags/37/name","hashtags/37/title","hashtags/38/cover","hashtags/38/id","hashtags/38/name","hashtags/38/title","hashtags/39/cover","hashtags/39/id","hashtags/39/name","hashtags/39/title","hashtags/40/cover","hashtags/40/id","hashtags/40/name","hashtags/40/title","hashtags/41/cover","hashtags/41/id","hashtags/41/name","hashtags/41/title","hashtags/42/cover","hashtags/42/id","hashtags/42/name","hashtags/42/title","hashtags/43/cover","hashtags/43/id","hashtags/43/name","hashtags/43/title","hashtags/44/cover","hashtags/44/id","hashtags/44/name","hashtags/44/title","hashtags/45/cover","hashtags/45/id","hashtags/45/name","hashtags/45/title","id","mediaUrls/0","mentions/0","musicMeta/musicAlbum","musicMeta/musicAuthor","musicMeta/musicName","musicMeta/musicOriginal","musicMeta/playUrl","playCount","searchHashtag/name","searchHashtag/views","shareCount","text","videoMeta/duration","videoMeta/height","videoMeta/width","webVideoUrl"
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/c0850688f302dbc1df3c6b75962e2e15~c5_720x720.jpeg?x-expires=1648764000&x-signature=SPD%2FJrFu%2BZ%2Buy8Fd6Qx5D6nLvnw%3D","1074","41100","229","1000000","6895277487376008194","themsinstem","Ksen","Science, med and mental health ❤️ 
& translating russian state media!
UCL’ 2022","false","205","6067","1646050974","699400","false","308867","Green Screen","","451042","ukraine","","","22281825","russiaukraine","","","1697892563652614","ukrainerussiaconflict","","","1616209617942534","ukraina🇺🇦","","","7057584570111098907","ukrainerussiacrisis","","","223985","censorship","","","30767","breakingnews","","","76414","news","","","77388504","russiannews","","","1663800233516037","statemedia","","","229207","fyp","","","9767","help","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7069735090749803782","https://v16-webapp.tiktok.com/95ed0148a909f37d8e5ad9d02e95cb8d/6245281e/video/tos/useast2a/tos-useast2a-ve-0068c002/5830d58eb0404ed4aadf72a057c409c9/?a=1988&br=2266&bt=1133&cd=0%7C0%7C1%7C0&ch=0&cr=0&cs=0&cv=1&dr=0&ds=3&er=&ft=XOQ9-3E7nz7ThJeFzDXq&l=20220330220230010189077210058CAA1D&lr=tiktok_m&mime_type=video_mp4&net=0&pl=0&qs=0&rc=amR3cWc6ZjRlOzMzNzczM0ApOjM8aGRnaTw2NzU3NzYzOmdicGFzcjRfbmJgLS1kMTZzc2E1MzEuYTAtYDZhYDA0YDM6Yw%3D%3D&vl=&vr=",,"","Ksen","original sound","true","https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7069735072555207429.mp3","4700000","russiaukraine","478.1M","23700","#ukraine #russiaukraine #ukrainerussiaconflict #ukraina🇺🇦 #ukrainerussiacrisis #censorship #breakingnews #news #russiannews #statemedia #fyp #help","72","1024","576","https://www.tiktok.com/@themsinstem/video/7069735090749803782"
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/39bffaf50fc8aad4cfd2e2b0a28aebde~c5_720x720.jpeg?x-expires=1648764000&x-signature=cCNumIBA0TiY7YuFkRD3hzdih5w%3D","609","217600","23","4200000","6904736114286314502","yahoofinance","Yahoo Finance","Yes, we still exist 😂 & we’re the biggest business platform on the planet. 🌎","true","1005","23600","1646066765","560000","false",,,"","14927","russia","Для большего шанса попасть в #Отобранное и найти мьюзеров из Вашей страны, ставьте под своими видео #Russia, не забывайте!!","","451042","ukraine","","","38970","trump","","","868067","putin","","","22281825","russiaukraine","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7069802914558184750","https://v16-webapp.tiktok.com/f9b39a290cc6093492c91bae878e4cb3/624527ed/video/tos/maliva/tos-maliva-ve-0068c799-us/0586db83136e4bb4946e50bce3214f3b/?a=1988&br=1122&bt=561&cd=0%7C0%7C1%7C0&ch=0&cr=0&cs=0&cv=1&dr=0&ds=3&er=&ft=XOQ9-3E7nz7ThJeFzDXq&l=20220330220230010189077210058CAA1D&lr=tiktok_m&mime_type=video_mp4&net=0&pl=0&qs=0&rc=ang5N2Y6ZnBpOzMzZzczNEApOGc3OTNnO2Q3Nzk5OTs4Omc0Mmc0cjQwMmJgLS1kMS9zc2MyYTNgMy1fLTM0XjFeNjU6Yw%3D%3D&vl=&vr=",,"","Yahoo Finance","original sound","true","https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7069802884669524782.mp3","11500000","russiaukraine","478.1M","52500","Former President Donald Trump discusses the Russia/Ukraine conflict and U.S. leadership. #russia #ukraine #trump #putin #russiaukraine","23","1024","576","https://www.tiktok.com/@yahoofinance/video/7069802914558184750"
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/824f85256858377ecc8167c086332686~c5_720x720.jpeg?x-expires=1648764000&x-signature=hHTuH%2Ba0cIFbKNykD3qlvG3m3m8%3D","1615","8633","190","1100000","6625107643379056646","dojc02","DeAnO✅","🇬🇧 
19 
🔧 
Drop me a follow ✅","false","9","7040","1645895542","549600","false",,,"","2465505","worldwar3","","","451042","ukraine","","","14927","russia","Для большего шанса попасть в #Отобранное и найти мьюзеров из Вашей страны, ставьте под своими видео #Russia, не забывайте!!","","42961498","ukrainerussia","","","229207","fyp","","","88764338","foryoupage","","","20884","viral","","","22281825","russiaukraine","","","1697118828311557","russiaukraineconflict","","","868067","putin","","","6395475","worldwar","","","1637342470396934","fypシ","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7069067521902562566","https://v16-webapp.tiktok.com/2ece643082a5c856dbc315aeecb3992e/624527e5/video/tos/useast2a/tos-useast2a-ve-0068c004/6de9cc5ba1a14e728e3993f4564dc77a/?a=1988&br=888&bt=444&cd=0%7C0%7C1%7C0&ch=0&cr=0&cs=0&cv=1&dr=0&ds=3&er=&ft=XOQ9-3E7nz7ThJeFzDXq&l=20220330220230010189077210058CAA1D&lr=tiktok_m&mime_type=video_mp4&net=0&pl=0&qs=0&rc=amh0eTU6Zjk4OzMzNzczM0ApZmZlaWVmaTs0NzQ6NTNlZmdlc3BycjRncWFgLS1kMTZzc2NhNDM2Nl80NDAxMV4tYGA6Yw%3D%3D&vl=&vr=",,"","DeAnO✅","original sound","true","https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7069067517578234629.mp3","5500000","russiaukraine","478.1M","31700","Anonymous are elite 😂 #worldwar3 #ukraine #russia #ukrainerussia #fyp #foryoupage #viral #russiaukraine #russiaukraineconflict #putin #worldwar #fypシ","15","1246","576","https://www.tiktok.com/@dojc02/video/7069067521902562566"
"https://p19-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/2ff87c20a5a2e626293e1c6ff497a265~c5_720x720.jpeg?x-expires=1648764000&x-signature=%2Bn8r%2B%2FMd6hs1d01NcVx7xQtJIU8%3D","32900","13400","978","1200000","6974583556018930693","j194c165m","bordie","yall gon hate me for this one 
20","false","282","1763","1645741276","489200","false",,,"","451042","ukraine","","","22281825","russiaukraine","","","1653423939853318","russianinvasion","","","1649053308721157","glorytoukraine","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7068404952741334318","https://v16-webapp.tiktok.com/85cefc535182f59bbc89edc82cad7c97/624527de/video/tos/maliva/tos-maliva-ve-0068c799-us/8b1de41d8f8745cc9e69735221cbc49c/?a=1988&br=2112&bt=1056&cd=0%7C0%7C1%7C0&ch=0&cr=0&cs=0&cv=1&dr=0&ds=3&er=&ft=XOQ9-3E7nz7ThJeFzDXq&l=20220330220230010189077210058CAA1D&lr=tiktok_m&mime_type=video_mp4&net=0&pl=0&qs=0&rc=MzQ3dmg6ZnUzOzMzZzczNEApaDw2ZmQ7NmQ6NzkzPDwzNGdlaWZgcjQwMWBgLS1kMS9zczQtX2MyMC40Yy4uM141M186Yw%3D%3D&vl=&vr=",,"",":>","original sound","true","https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7047692195620866822.mp3","2000000","russiaukraine","478.1M","3246","i love you guys #ukraine #russiaukraine #russianinvasion #glorytoukraine","8","1024","576","https://www.tiktok.com/@j194c165m/video/7068404952741334318"
"https://p16-sign-sg.tiktokcdn.com/aweme/720x720/tos-alisg-avt-0068/b914ea85265df4bfd9cf79d655d86dba.jpeg?x-expires=1648764000&x-signature=XRD2EdNSXuS%2Fdbr%2BHNwMqnm2v9E%3D","3596","207600","0","16800000","6790008292108141569","akantuka007","Ram Rajchakul","","false","1005","9772","1647066413","464100","false",,,"","7058959762439798810","สงครามรัสเซียยูเครน","","","1591374890687490","รัสเซีย","","","1601782337255426","ยูเครน","","","1595455522322434","สงคราม","","","22281825","russiaukraine","","","14927","russia","Для большего шанса попасть в #Отобранное и найти мьюзеров из Вашей страны, ставьте под своими видео #Russia, не забывайте!!","","451042","ukraine","","","1713","war","","","35586","refugee","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7074096377222925594","https://v16-webapp.tiktok.com/568b5574697eaca34bac2c5a9fadb6f2/624527ed/video/tos/useast2a/tos-useast2a-pve-0037-aiso/c16eb68daa6a4e54ae10539efdf431be/?a=1988&br=1364&bt=682&cd=0%7C0%7C1%7C0&ch=0&cr=0&cs=0&cv=1&dr=0&ds=3&er=&ft=XOQ9-3E7nz7ThJeFzDXq&l=20220330220230010189077210058CAA1D&lr=tiktok&mime_type=video_mp4&net=0&pl=0&qs=0&rc=M2hmazU6Zjw2OzMzZjgzM0ApOTw0ZGY3Z2VnNzU4OjppOmcub2E1cjRfbmpgLS1kL2Nzcy1hYjRhMjM2XjAuMjVhMDY6Yw%3D%3D&vl=&vr=",,"","เสื้อผ้าแฟชั่น SHOP👗❤️","เสียงต้นฉบับ - ใจร้าย🥀💔","true","https://sf16-ies-music.tiktokcdn.com/obj/ies-music-aiso/7003655699062377243.mp3","3600000","russiaukraine","478.1M","5621","#สงครามรัสเซียยูเครน #รัสเซีย #ยูเครน #สงคราม #russiaukraine #russia #ukraine #war #refugee","23","1024","576","https://www.tiktok.com/@akantuka007/video/7074096377222925594"
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/b852bfb9c9791fac53f662e185bb3fb1~c5_720x720.jpeg?x-expires=1648764000&x-signature=qXf%2B90qSbnDRB11CJuPWh9LmVLg%3D","144","84600","23","10800000","7034962436214211590","pogchampionsleague","pogchampionsleague","MORE CLIPS ON INSTA AND YOUTUBE","false","396","6391","1645883514","432200","false",,,"","1668822500511749","adinross","","","1682319382298630","adinrossclips","","","22281825","russiaukraine","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7069015857401318661","https://v16-webapp.tiktok.com/3b535f02dee3cf6a286cdc4107dcb3c3/624527ee/video/tos/useast2a/tos-useast2a-ve-0068c001/cc118dab55964276931eef7d40713fff/?a=1988&br=1196&bt=598&cd=0%7C0%7C1%7C0&ch=0&cr=0&cs=0&cv=1&dr=0&ds=3&er=&ft=XOQ9-3E7nz7ThJeFzDXq&l=20220330220230010189077210058CAA1D&lr=tiktok_m&mime_type=video_mp4&net=0&pl=0&qs=0&rc=M3FoZDU6Zm42OzMzNzczM0ApOGk8Njw8aWU2Nzs4aTRoNGdebzFfcjRnLWFgLS1kMTZzc19jXzVhLTYxYl41MV8zYGI6Yw%3D%3D&vl=&vr=",,"","pogchampionsleague","original sound","true","https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7069015844935764741.mp3","4100000","russiaukraine","478.1M","8159","#adinross #adinrossclips #russiaukraine","25","1024","576","https://www.tiktok.com/@pogchampionsleague/video/7069015857401318661"
"https://p58-sign-sg.tiktokcdn.com/aweme/720x720/tos-alisg-avt-0068/ddceaa41c18d866707c20cec063a9dea.jpeg?x-expires=1648764000&x-signature=qNlNL2nZTyGyZKuj1AojIUeAdkg%3D","4460","38800","61","609800","6721690492611871749","good_39","Мемас","Цель: 25к.✅
           30к.✅
           35к.✅
           40к.
           50к.","false","63","4739","1646411964","420600","false",,,"","14927","russia","Для большего шанса попасть в #Отобранное и найти мьюзеров из Вашей страны, ставьте под своими видео #Russia, не забывайте!!","","451042","ukraine","","","73944","z","","","22281825","russiaukraine","","","1689417169436674","зародину🇷🇺","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7071285537880968449","https://v16-webapp.tiktok.com/47aac10a0ad0dac109027206a419d8d7/624527dc/video/tos/alisg/tos-alisg-pve-0037c001/62d68861761143fe86f6a4601ad569c4/?a=1988&br=922&bt=461&cd=0%7C0%7C1%7C0&ch=0&cr=0&cs=0&cv=1&dr=0&ds=3&er=&ft=XOQ9-3E7nz7ThJeFzDXq&l=20220330220230010189077210058CAA1D&lr=tiktok_m&mime_type=video_mp4&net=0&pl=0&qs=0&rc=MzM4bTM6Zjw3OzMzODczNEApZWhoZDloaWU0NzU7NDM7NGc0Zm9qcjRvLmVgLS1kMS1zczViXy1fNV9jLzEtNTNjMi06Yw%3D%3D&vl=&vr=",,"","Мемас","оригинальный звук","true","https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7071285521502276354.mp3","6600000","russiaukraine","478.1M","31300","На чьей стороне ты? #russia #ukraine #z #russiaukraine #зародину🇷🇺","6","742","576","https://www.tiktok.com/@good_39/video/7071285537880968449"
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/91ad59b790dc48bd6eaae41bffe1b331~c5_720x720.jpeg?x-expires=1648764000&x-signature=DaPGeYLuSyDwe%2FUH%2F8%2FleejTKKs%3D","2912","7333","383","503200","7027536870552732677","hamishtheviking","Hamishtheviking","War blogger (OSINT Analyst) 
🇬🇧🏴󠁧󠁢󠁷󠁬󠁳󠁿🇺🇦","false","163","3473","1645900531","369700","false",,,"","22281825","russiaukraine","","","451042","ukraine","","","14927","russia","Для большего шанса попасть в #Отобранное и найти мьюзеров из Вашей страны, ставьте под своими видео #Russia, не забывайте!!",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7069088950236843269","https://v16-webapp.tiktok.com/4f1825952be9d25f7d9b44ddd72e5480/624527e0/video/tos/useast2a/tos-useast2a-pve-0068/3720c6ee528d4e39b2de369fcc9d1511/?a=1988&br=1556&bt=778&cd=0%7C0%7C0%7C0&ch=0&cr=0&cs=0&dr=0&ds=2&er=&ft=XOQ9-3E7nz7ThJeFzDXq&l=20220330220230010189077210058CAA1D&lr=tiktok_m&mime_type=video_mp4&net=0&pl=0&qs=0&rc=MzpzNTU6Zmo6OzMzNzczM0ApN2Y4Ozs0NWQ1NzU3Zjc5NWcwMS5ecjRfMWFgLS1kMTZzcy4yNDRjNjQuLy8yYGMxYWM6Yw%3D%3D&vl=&vr=",,"The Batman (from ""The Batman"")","Michael Giacchino","The Batman","false","https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/55055ae6ff9d4ba4a7000d627689f0dd","5100000","russiaukraine","478.1M","3715","#RussiaUkraine #Ukraine #russia","10","848","464","https://www.tiktok.com/@hamishtheviking/video/7069088950236843269"
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/1b1819c00ac9bf31fa2381d4e6984d9f~c5_720x720.jpeg?x-expires=1648764000&x-signature=GxzEvj%2FmBOZh0r9LeITFi4GBaZI%3D","131","180300","78","6700000","6920331616390022150","quicktakenews","Bloomberg Quicktake","🎥 Global news and original shows.","true","581","16100","1646263258","364400","false",,,"","32442","un","","","14927","russia","Для большего шанса попасть в #Отобранное и найти мьюзеров из Вашей страны, ставьте под своими видео #Russia, не забывайте!!","","451042","ukraine","","","7853134","worldnews","","","22281825","russiaukraine","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7070646852353330474","https://v16-webapp.tiktok.com/f8a300ab35e0428415a4cbc0b8a9adfd/6245280d/video/tos/maliva/tos-maliva-ve-0068c799-us/d5c606227ee74e9484e763490e428a9e/?a=1988&br=1556&bt=778&cd=0%7C0%7C1%7C0&ch=0&cr=0&cs=0&cv=1&dr=0&ds=3&er=&ft=XOQ9-3E7nz7ThJeFzDXq&l=20220330220230010189077210058CAA1D&lr=tiktok_m&mime_type=video_mp4&net=0&pl=0&qs=0&rc=M3k2dDc6ZjV5OzMzZzczNEApZmk8NGk4ZmU0NzszZ2c2OGdyb2ItcjRnamNgLS1kMS9zc2M1M2NjYzIzYV5iNC8zNjY6Yw%3D%3D&vl=&vr=",,"","Bloomberg Quicktake","original sound","true","https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7070646845764324139.mp3","6700000","russiaukraine","478.1M","12200","In a 141 to 5 vote, the #UN  passed a resolution calling on #Russia to end the war in #Ukraine and withdraw all its troops. #WorldNews #RussiaUkraine","55","1024","576","https://www.tiktok.com/@quicktakenews/video/7070646852353330474"
"https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1688808115893253~c5_720x720.jpeg?x-expires=1648764000&x-signature=K25amRp5gonHp%2Bj2oOBYXdmvSNU%3D","3098","14300","202","2000000","6917357441936851973","allathor33","Allathor33","Nerd Stuff
Funny stuff
NFL stuff sometimes","false","73","2688","1646181914","342100","false","896750","Green Screen Eyes and Mouth","","22281825","russiaukraine","","","2085220","ww3","","","441604","waterboy","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7070297482340601130","https://v16-webapp.tiktok.com/98f8e500e59887a9dfe8bdee73ce1176/624527e0/video/tos/maliva/tos-maliva-ve-0068c799-us/381bcf26c9dc4c1fb6ca3bbcc4711a03/?a=1988&br=950&bt=475&cd=0%7C0%7C1%7C0&ch=0&cr=0&cs=0&cv=1&dr=0&ds=3&er=&ft=XOQ9-3E7nz7ThJeFzDXq&l=20220330220230010189077210058CAA1D&lr=tiktok_m&mime_type=video_mp4&net=0&pl=0&qs=0&rc=ajxqc2Y6Zm5lOzMzZzczNEApNjY2OjRpOzw1Nzk4Nmk6OWcvYmRwcjRnbWNgLS1kMS9zcy8uLS9gYzZeXjFgMDNgYjI6Yw%3D%3D&vl=&vr=","@kaxal6","","Mufasatheking66","original sound","true","https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7037220728810375983.mp3","3100000","russiaukraine","478.1M","30900","Reply to @kaxal6 #russiaukraine #ww3 #waterboy","10","1024","576","https://www.tiktok.com/@allathor33/video/7070297482340601130"
"https://p16-sign-va.tiktokcdn.com/tos-useast2a-avt-0068-giso/b87f595d244ca25f90426e30b255b0a7~c5_720x720.jpeg?x-expires=1648764000&x-signature=rMMo%2BHnEJ7P9cfWdHrV3Mofsuy8%3D","525","5205","131","304600","6965194982848660481","6661__","a̷n̷x̷i̷e̷n̷t̷e̷t̷i̷s̷___","random addict","false","37","23700","1645737770","302100","false",,,"","1549168","viralvideos","","","20884","viral","","","68590235","pemudapancasila","","","1637342470396934","fypシ","","","22281825","russiaukraine","","","8961643","beranda","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7068389879712894235","https://v16-webapp.tiktok.com/9903e4f4c0cf76dd49b25b22c56b809d/624527e5/video/tos/useast2a/tos-useast2a-pve-0037-aiso/3bff780bccec4076999e5615f8ee3aca/?a=1988&br=3038&bt=1519&cd=0%7C0%7C1%7C0&ch=0&cr=0&cs=0&cv=1&dr=0&ds=3&er=&ft=XOQ9-3E7nz7ThJeFzDXq&l=20220330220230010189077210058CAA1D&lr=tiktok&mime_type=video_mp4&net=0&pl=0&qs=0&rc=M2trdTw6Znd5OzMzZjgzM0ApZjQ3Nzs3N2Q0Nzw2Omc7ZmdzZF9kcjQwX19gLS1kL2Nzc18xNi5eM15jLzMyNV4tMi06Yw%3D%3D&vl=&vr=",,"","Mo•n☬","Drive forever","true","https://sf16-ies-music.tiktokcdn.com/obj/ies-music-aiso/7043816899334982427.mp3","6700000","russiaukraine","478.1M","31200","#viralvideos #viral #pemudapancasila #fypシ #russiaukraine #beranda","15","576","1024","https://www.tiktok.com/@6661__/video/7068389879712894235"
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/66578004a395a6e692cdb21f4eba56fe~c5_720x720.jpeg?x-expires=1648764000&x-signature=7fJ4dGqIEfeAy%2BGuGVqleB0dzcg%3D","3211","8828","353","347400","6713012088903648262","the_real_ghost_of_kyiv","🇺🇦Vladmir abdonov🇺🇦","🇺🇦Touch my land, I’ll make sure you crash into it.🇺🇦
Got drafted to fight 🛩","false","20","3317","1645781613","285300","false",,,"","7068426682067058735","ghostofkyiv","","","451042","ukraine","","","1649557985627141","ukrainewar","","","151700","worldpeace","The International Day of Peace is here, so we're thinking about #WorldPeace. So whether it's setting aside some time for thoughtful consideration, or just doing something nice for a family member, here's to doing right by others.","","22281825","russiaukraine","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7068578175986470190","https://v16-webapp.tiktok.com/0f92417c91346193d3a76c5e75cc654e/624527dd/video/tos/maliva/tos-maliva-ve-0068c799-us/24019b14529b4accb51b4d7c02120767/?a=1988&br=1366&bt=683&cd=0%7C0%7C1%7C0&ch=0&cr=0&cs=0&cv=1&dr=0&ds=3&er=&ft=XOQ9-3E7nz7ThJeFzDXq&l=20220330220230010189077210058CAA1D&lr=tiktok_m&mime_type=video_mp4&net=0&pl=0&qs=0&rc=M255PGc6Zm9kOzMzZzczNEApOjU5aGg6aWVnNzY3ZWQ1NGcucnAzcjRvMGBgLS1kMS9zc2FeMDIyNDRgYl4yLzQyNV86Yw%3D%3D&vl=&vr=",,"","🇺🇦Vladmir abdonov🇺🇦","original sound","true","https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7068578133896825647.mp3","2800000","russiaukraine","478.1M","8003","#ghostofkyiv #ukraine #ukrainewar #worldpeace #russiaukraine","7","1024","576","https://www.tiktok.com/@the_real_ghost_of_kyiv/video/7068578175986470190"
